City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
321,Poli,TZ,-3.3333,36.8,66.97,60,75,17.27,broken clouds
322,Fomboni,KM,-12.28,43.7425,77.05,68,9,10.65,clear sky
323,Mairi,BR,-11.7114,-40.1489,64.09,87,89,5.26,overcast clouds
324,Constantine,DZ,36.365,6.6147,90.81,35,0,12.66,clear sky
325,Doha,QA,25.2867,51.5333,95.31,63,100,19.57,haze
326,Chapais,CA,49.7834,-74.8492,49.78,85,96,3.13,overcast clouds
327,Wilmington,US,34.2257,-77.9447,81.86,85,0,6.91,clear sky
328,Hof,DE,50.3167,11.9167,65.44,63,75,11.5,broken clouds
329,Mangrol,IN,21.1167,70.1167,85.6,69,62,11.52,broken clouds
330,Noumea,NC,-22.2763,166.4572,72.0,99,0,3.22,clear sky
331,Zhangye,CN,38.9342,100.4517,89.44,7,31,11.65,scattered clouds
332,Kidal,ML,18.4411,1.4078,102.42,10,2,13.62,clear sky
333,Ketchikan,US,55.3422,-131.6461,64.87,82,0,8.05,clear sky
334,La Maddalena,IT,41.2142,9.4083,95.05,59,28,24.14,scattered clouds
335,Havre-Saint-Pierre,CA,50.2334,-63.5986,55.76,94,100,2.3,overcast clouds
336,Faanui,PF,-16.4833,-151.75,78.17,75,4,12.82,light rain
337,Talara,PE,-4.5772,-81.2719,64.58,84,99,14.88,overcast clouds
338,Ostrovnoy,RU,68.0531,39.5131,71.06,65,100,23.4,overcast clouds
339,Grand-Santi,GF,4.25,-54.3833,74.57,95,100,0.38,overcast clouds
340,Ahipara,NZ,-35.1667,173.1667,57.7,86,16,11.99,few clouds
341,Tuatapere,NZ,-46.1333,167.6833,44.87,97,100,2.51,light rain
342,Yulara,AU,-25.2406,130.9889,53.04,26,0,10.16,clear sky
343,Biltine,TD,14.5333,20.9167,87.13,49,61,8.03,broken clouds
344,Tarauaca,BR,-8.1614,-70.7656,69.22,94,15,1.12,few clouds
345,Ardakan,IR,32.31,54.0175,105.94,17,87,2.48,overcast clouds
346,Lyngdal,NO,58.1376,7.07,68.9,64,1,16.71,clear sky
